"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"어른을 위한 이것이 인공지능이다","144546046","https://www.yes24.com/product/goods/144546046","인공지능","김명락 저","슬로디미디어","2025년 04월","16,800","15,120","10","10.0","회원리뷰(2건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,480,NA,NA,NA,16,NA,NA,"Y",NA,"***** 2025년 런던 국제 도서전 출품 도서!***** 5년간 독자들이 선택한 인공지능 분야의 최장기 베스트셀러!***** 『이것이 인공지능이다』개정판 출간!*****과학기술정보통신부 ‘우수과학도서’ 선정 도서! *****...","https://image.yes24.com/goods/144546046/L"
"AI와 인간관계의 변화 (큰글자책)","145040150","https://www.yes24.com/product/goods/145040150","인공지능","나은영 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI와 함께하는 시대, 인간관계는 어디로?『AI와 인간관계의 변화』는 인간과 AI의 공존 속에서 변화하는 인간관계를 심층적으로 다룬다. AI가 감정과 사회적 기능을 수행하며 인간을 대체할 가능성이 높아지는 지금,...","https://image.yes24.com/goods/145040150/L"
"AI와 인간관계의 변화","145040142","https://www.yes24.com/product/goods/145040142","인공지능","나은영 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",441,NA,"Y",NA,NA,NA,NA,NA,NA,"AI와 함께하는 시대, 인간관계는 어디로?『AI와 인간관계의 변화』는 인간과 AI의 공존 속에서 변화하는 인간관계를 심층적으로 다룬다. AI가 감정과 사회적 기능을 수행하며 인간을 대체할 가능성이 높아지는 지금,...","https://image.yes24.com/goods/145040142/L"
"AI와 유통 비즈니스 (큰글자책)","144650385","https://www.yes24.com/product/goods/144650385","인공지능","장중호 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI 기술이 유통 산업에 가져올 혁신과 기회를 분석한다. 고객 맞춤 서비스, 공급망 최적화, 디지털 전환 등 유통의 미래를 AI로 설계하는 방법을 제시한다.","https://image.yes24.com/goods/144650385/L"
"AI와 유통 비즈니스","144650383","https://www.yes24.com/product/goods/144650383","인공지능","장중호 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",42,NA,"Y",NA,9,NA,NA,"Y",NA,"AI 기술이 유통 산업에 가져올 혁신과 기회를 분석한다. 고객 맞춤 서비스, 공급망 최적화, 디지털 전환 등 유통의 미래를 AI로 설계하는 방법을 제시한다.","https://image.yes24.com/goods/144650383/L"
"AI와 반도체 (큰글자책)","144650382","https://www.yes24.com/product/goods/144650382","인공지능","최종수 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI 시대를 이끈 반도체 기술의 진화와 역할을 조명한다. GPU·TPU·NPU 등 AI 특화 칩과 뉴로모픽, 양자 컴퓨팅까지 AI와 반도체의 공진화를 소개한다.","https://image.yes24.com/goods/144650382/L"
"AI와 반도체","144650380","https://www.yes24.com/product/goods/144650380","인공지능","최종수 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",84,NA,"Y",NA,9,NA,NA,"Y",NA,"AI 시대를 이끈 반도체 기술의 진화와 역할을 조명한다. GPU·TPU·NPU 등 AI 특화 칩과 뉴로모픽, 양자 컴퓨팅까지 AI와 반도체의 공진화를 소개한다.","https://image.yes24.com/goods/144650380/L"
"AI와 기자","144642455","https://www.yes24.com/product/goods/144642455","인공지능","김재희, 이현택 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,9,NA,NA,"Y",NA,"AI 기술이 방송 및 저널리즘 분야에 도입되어 기존 직무를 대체하고 있다. 예를 들어, AI 앵커와 뉴스 제작 자동화가 진행 중이며, 이는 비용 절감과 효율성을 목표로 한다. 그러나 AI 도입은 기존 기자들의 고용 불...","https://image.yes24.com/goods/144642455/L"
"AI 기계지식과 창의성 (큰글자책)","144545494","https://www.yes24.com/product/goods/144545494","인공지능","부경호 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"인간보다 창의적인 AI의 등장이 제기하는 쟁점들을 깊이 있게 탐색한다. 기계 지식의 본질과 사회적 영향, 인간 창의성의 미래를 통찰력 있게 조명한 책이다. AI가 만들어 내는 ‘하이퍼지식’과 인간 고유의 창의성...","https://image.yes24.com/goods/144545494/L"
"AI 기계지식과 창의성","144545492","https://www.yes24.com/product/goods/144545492","인공지능","부경호 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,"10.0","회원리뷰(1건)","3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",102,NA,"Y",NA,9,NA,NA,"Y",NA,"인간보다 창의적인 AI의 등장이 제기하는 쟁점들을 깊이 있게 탐색한다. 기계 지식의 본질과 사회적 영향, 인간 창의성의 미래를 통찰력 있게 조명한 책이다. AI가 만들어 내는 ‘하이퍼지식’과 인간 고유의 창의성...","https://image.yes24.com/goods/144545492/L"
"딥페이크 생성과 탐지 (큰글자책)","144688665","https://www.yes24.com/product/goods/144688665","인공지능","유하진 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"가짜 이미지·음성·영상을 만들어내는 AI 기술의 원리와 이를 구별하는 탐지 기술을 쉽게 설명한다. 생성형 AI의 구조, 활용 사례, 사회적 문제와 대응 방안까지 다뤄 균형 잡힌 이해를 돕는다.","https://image.yes24.com/goods/144688665/L"
"딥페이크 생성과 탐지","144688663","https://www.yes24.com/product/goods/144688663","인공지능","유하진 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",42,NA,"Y",NA,9,NA,NA,"Y",NA,"가짜 이미지·음성·영상을 만들어내는 AI 기술의 원리와 이를 구별하는 탐지 기술을 쉽게 설명한다. 생성형 AI의 구조, 활용 사례, 사회적 문제와 대응 방안까지 다뤄 균형 잡힌 이해를 돕는다.","https://image.yes24.com/goods/144688663/L"
"AI와 1인 미디어 (큰글자책)","144688660","https://www.yes24.com/product/goods/144688660","인공지능","변용수 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI는 이미 일상 속 깊이 스며들었으며, 1인 미디어 창작 도구로 빠르게 자리 잡고 있다. 콘텐츠 제작, 마케팅, 유통 등 1인 미디어에서 AI를 활용하는 방법과 윤리적 쟁점까지 균형 있게 다룬다.","https://image.yes24.com/goods/144688660/L"
"AI와 1인 미디어","144688659","https://www.yes24.com/product/goods/144688659","인공지능","변용수 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",294,NA,"Y",NA,NA,NA,NA,NA,NA,"AI는 이미 일상 속 깊이 스며들었으며, 1인 미디어 창작 도구로 빠르게 자리 잡고 있다. 콘텐츠 제작, 마케팅, 유통 등 1인 미디어에서 AI를 활용하는 방법과 윤리적 쟁점까지 균형 있게 다룬다.","https://image.yes24.com/goods/144688659/L"
"맥킨지의 로지컬 라이팅","145239043","https://www.yes24.com/product/goods/145239043","인공지능","아카바 유지 저/이지현 역","유엑스리뷰","2025년 04월","23,000","20,700","10","9.7","회원리뷰(21건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,2658,NA,NA,NA,NA,NA,NA,NA,NA,"세계 최고 컨설팅 기업 맥킨지의 한국 지부 창립 멤버이자베테랑 컨설턴트 출신 비즈니스 글쓰기 권위자의 논리적 글쓰기!그대로 따라 할 수 있는 글쓰기의 기본기를 도식화!초일류 경영 컨설턴트들의 필수 역량이자...","https://image.yes24.com/goods/145239043/L"
"AI와 미디어 윤리 (큰글자책)","144688658","https://www.yes24.com/product/goods/144688658","인공지능","박선미 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"생성형 AI 시대의 프라이버시, 저작권, 알고리즘 편향 등 주요 윤리 문제를 다양한 사례와 함께 짚고, 국제적·국내 윤리 기준과 대응 방안을 소개한다.","https://image.yes24.com/goods/144688658/L"
"AI와 미디어 윤리","144688656","https://www.yes24.com/product/goods/144688656","인공지능","박선미 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",12,NA,"Y",NA,9,NA,NA,"Y",NA,"생성형 AI 시대의 프라이버시, 저작권, 알고리즘 편향 등 주요 윤리 문제를 다양한 사례와 함께 짚고, 국제적·국내 윤리 기준과 대응 방안을 소개한다.","https://image.yes24.com/goods/144688656/L"
"생성 AI를 활용한 나만의 콘텐츠 만들기","144687205","https://www.yes24.com/product/goods/144687205","인공지능","김민후 저","영진닷컴","2025년 04월","25,000","22,500","10","10.0","회원리뷰(5건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,1161,NA,"Y",NA,NA,NA,NA,NA,NA,"우리는 이미 인공지능이 글도 쓰고 그림도 그리며 작곡도 하는 시대에 살고 있다. 이러한 흐름의 중심에 있는 건 바로 뭔가를 만들어 내는 AI, 즉 생성 AI이다. 최근 달리3와 챗GPT를 필두로 수많은 생성 AI가 쏟아...","https://image.yes24.com/goods/144687205/L"
"인공지능과 프롭테크 (큰글자책)","144650378","https://www.yes24.com/product/goods/144650378","인공지능","문혜정 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI와 프롭테크가 부동산 시장을 어떻게 바꾸는지 소개한다. 예측 모델링, 추천 시스템, 블록체인 거래 등 최신 기술과 함께 부동산 기초 개념을 설명한다.","https://image.yes24.com/goods/144650378/L"
"인공지능과 프롭테크","144650375","https://www.yes24.com/product/goods/144650375","인공지능","문혜정 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",42,NA,"Y",NA,9,NA,NA,"Y",NA,"AI와 프롭테크가 부동산 시장을 어떻게 바꾸는지 소개한다. 예측 모델링, 추천 시스템, 블록체인 거래 등 최신 기술과 함께 부동산 기초 개념을 설명한다.","https://image.yes24.com/goods/144650375/L"
"생성형 AI와 미디어 산업 비즈니스 모델 (큰글자책)","144545498","https://www.yes24.com/product/goods/144545498","인공지능","백상기 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"음악, 게임, 영상, 웹툰 등 미디어 산업 전반에 미치는 AI의 영향과 가능성을 조망하고, 저작권 등 새로운 과제와 비즈니스 모델을 함께 탐색한다. 생성형 AI 시대 콘텐츠 산업의 미래를 고민하는 이들에게 필요한 ...","https://image.yes24.com/goods/144545498/L"
"생성형 AI와 미디어 산업 비즈니스 모델","144545496","https://www.yes24.com/product/goods/144545496","인공지능","백상기 저","커뮤니케이션북스","2025년 04월","12,000","12,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",12,NA,"Y",NA,9,NA,NA,"Y",NA,"음악, 게임, 영상, 웹툰 등 미디어 산업 전반에 미치는 AI의 영향과 가능성을 조망하고, 저작권 등 새로운 과제와 비즈니스 모델을 함께 탐색한다. 생성형 AI 시대 콘텐츠 산업의 미래를 고민하는 이들에게 필요한 ...","https://image.yes24.com/goods/144545496/L"
"챗GPT, 글쓰기 코치가 되어 줘","144539067","https://www.yes24.com/product/goods/144539067","인공지능","이석현 저","제이펍","2025년 04월","22,000","19,800","10","9.9","회원리뷰(49건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,3810,NA,"Y",NA,NA,NA,NA,NA,"Y","나만을 위한 글쓰기 코치, 챗GPT와 함께하는 36가지 글쓰기 훈련 프롬프트36가지 글쓰기 훈련 프롬프트로 챗GPT를 나만의 글쓰기 코치로 활용할 수 있는 노하우를 경험해 보자. 어휘력 훈련 프롬프트로 단어를 확장...","https://image.yes24.com/goods/144539067/L"
"업무시간을 반으로 줄이는 AI 활용법 + 챗GPT 글쓰기 세트","144453425","https://www.yes24.com/product/goods/144453425","인공지능","정태일, 이임복 저","천그루숲","2025년 04월","36,000","32,400","10","9.6","회원리뷰(54건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,"2권",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/144453425/L"
"LLM 서비스 설계와 최적화","144443178","https://www.yes24.com/product/goods/144443178","인공지능","슈레야스 수브라마니암 저/김현준, 박은주 역","한빛미디어","2025년 04월","32,000","28,800","10","10.0","회원리뷰(1건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,NA,891,NA,"Y",NA,23,NA,NA,"Y",NA,"생성형 AI의 경쟁력을 높이는 LLM 최적화 전략AI와 머신러닝의 발전으로 거대 언어 모델(LLM)에 대한 관심은 급증했지만, 높은 비용 때문에 수많은 기업이 도입을 주저하고 있다. 이 책은 적은 비용으로 LLM을 구축...","https://image.yes24.com/goods/144443178/L"
"랭체인과 RAG로 배우는 실전 LLM 애플리케이션 개발","144417437","https://www.yes24.com/product/goods/144417437","인공지능","양기빈, 조국일, 장지선, 조수현 저","위키북스","2025년 04월","28,000","25,200","10","10.0","회원리뷰(4건)","24시까지 주문하면 내일 (5/12, 월) 도착예정",NA,NA,"위키북스 생성형 AI 프로그래밍-014",3399,NA,"Y",NA,22,NA,NA,"Y","Y","LLM 애플리케이션, 이제는 실전으로!언어 모델이 강력해질수록 사용자에게는 새로운 도전이 생긴다. 외부 데이터 및 지식을 어떻게 연결할 것인가? 복잡한 워크플로를 어떻게 구성할 것인가? 모델의 환각 현상을 어...","https://image.yes24.com/goods/144417437/L"
"예측형 AI와 대학 입시 (큰글자책)","144383953","https://www.yes24.com/product/goods/144383953","인공지능","이기호 저","커뮤니케이션북스","2025년 04월","25,000","25,000",NA,NA,NA,"3일 이내 (5/14, 수) 출고예정",NA,NA,"인공지능 총서",NA,NA,"Y",NA,NA,NA,NA,NA,NA,"AI 기술이 교육과 입시 평가를 어떻게 바꿀 수 있는지 탐구한다. 정량 중심의 한국 입시 구조를 비판하며, 예측형 AI를 통한 공정하고 미래 지향적 평가의 가능성을 제시한다.","https://image.yes24.com/goods/144383953/L"
