"title","book_id","detail_url","category","author_raw","publisher","pub_date","original_price","sale_price","discount_rate","rating","review_count","delivery_info","badge","signature","series_name","sales_index","is_reserved","has_preview","is_soldout","used_count","ebook_price","revised_notice","ebook_info","gift_info","description","image_url"
"Microsoft 한글 오피스 XP Resource Kit","286260","https://www.yes24.com/product/goods/286260","오피스 활용","MICHAEL L.COOK 저 / 배선종 역","정보문화사","2001년 06월","35,000","31,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,"Microsoft Press",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/286260/L"
"(Step By Step) 한글 파워포인트 2002","219106","https://www.yes24.com/product/goods/219106","오피스 활용","이영호 편저","정보문화사","2001년 06월","15,000","13,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,"단순한 보고서에서 사업 계획서, 제안서, 기타 여러 가지 유형의 문서 대부분이 파워포인트로 만들어지고 있다. 그리고 파워포인트로써 충분하지 않을 경우엔, 다른 오피스 프로그램, 워드나 엑셀, 액세스, 등을 연...","https://image.yes24.com/goods/219106/L"
"한글워드 2002","218719","https://www.yes24.com/product/goods/218719","오피스 활용","Perspection,  Inc. 저 / 이지민 역","정보문화사","2001년 06월","12,000","10,800","10","7.0","회원리뷰(1건)",NA,NA,NA,"Step by Step-07",NA,NA,NA,"절판",1,NA,NA,NA,NA,"컴퓨터 작업 중 자주 사용되는 프로그램 중 하나인 워드는 그 보편성 때문에 단순한 프로그램으로 인식되기도 한다. 그러나 이번에 새로 출시된 워드 2002는 단순한 문서 작성, 편집의 기능 뿐 아니라, 공유, 검토, ...","https://image.yes24.com/goods/218719/L"
"한글 엑셀 97","217496","https://www.yes24.com/product/goods/217496","오피스 활용","김재훈","아이콘","2001년 06월","8,000","7,200","10",NA,NA,NA,NA,NA,"깜짝! 놀랄만한-02",NA,NA,NA,"품절",NA,NA,NA,NA,NA,"20일로 나누어 기능별, 단계별 강의로 진행한다. 하루에 정해진 분량만큼의 진도를 나갈 수 있도록 구성하였으며, 오늘 배울 명령들에 대한 숙지를 미리 알려주었고 각 명령의 실행 방법과 명령의 기능을 간략하게 ...","https://image.yes24.com/goods/217496/L"
"한글 97","217491","https://www.yes24.com/product/goods/217491","오피스 활용","이형범 저","아이콘","2001년 06월","8,000","7,200","10",NA,NA,NA,NA,NA,"깜짝! 놀랄만한-03",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"20일로 나누어 기능별, 단계별 강의로 진행한다. 하루에 정해진 분량만큼의 진도를 나갈 수 있도록 구성하였으며, 오늘 배울 명령들에 대한 숙지를 미리 알려주었고 각 명령의 실행 방법과 명령의 기능을 간략하게 ...","https://image.yes24.com/goods/217491/L"
"Microsoft Access 2000","216525","https://www.yes24.com/product/goods/216525","오피스 활용","Joe Habraken 등저 / 편집국 역","YBM(와이비엠)","2001년 06월","13,000","11,700","10",NA,NA,NA,NA,"CD1","MOUS 족보공개-01",NA,NA,NA,"품절",2,NA,NA,NA,NA,"Microsoft Office 소프트웨어의 활용능력 측정 시험인 MOUS TEST 에 대비한 수험서로, 대부분의 Access 참고서와는 달리 이 책은 철저히 시험위주로 구성하고 있다. 각 장에서는 텍스트에 집중하는 작업과 같은 여러...","https://image.yes24.com/goods/216525/L"
"한글 액세스 2002","213819","https://www.yes24.com/product/goods/213819","오피스 활용","ONLINE TRAINING SOLUTIONS, INC. 저 / 문병진 편","정보문화사","2001년 06월","16,000","14,400","10","6.0","회원리뷰(1건)",NA,NA,NA,"Step by Step-12",NA,NA,NA,"절판",2,NA,NA,NA,NA,"기능별로 구성, 원하는 정보에 쉽게 접근할 수 있으며 번호를 붙여 작업순서대로 정렬된 설명이 명확한 이해를 돕는다. 설명 중간중간 팁을 달아놓았고, 중요한 체크포인트를 짚어준다.깔끔한 레이아웃으로 어렵게 ...","https://image.yes24.com/goods/213819/L"
"Microsoft Access 2000 Step by Step 단계별 공략 상급과정(Expert Skills)","213333","https://www.yes24.com/product/goods/213333","오피스 활용","ActiveEducation","YBM(와이비엠)","2001년 06월","15,000","13,500","10",NA,NA,NA,NA,"CD1","MOUS 완벽대비서-08",NA,NA,NA,"절판",4,NA,NA,NA,NA,"마이크로소프트의 MOUS Test 를 준비할 수 있는 대비서로서 초보자에서 상급자까지 수준에 이르는 기능을 포괄적으로 다루고 있다. 정확하고 논리적이며 순차적으로 구성된 학습 단원으로 단계별로 실력향상을 이룰 ...","https://image.yes24.com/goods/213333/L"
"한글 97","212127","https://www.yes24.com/product/goods/212127","오피스 활용","T&T 교육교재개발팀 등저","영진닷컴","2001년 06월","9,000","8,100","10","9.0","회원리뷰(1건)",NA,NA,NA,"한권으로 딱",NA,NA,NA,"절판",1,NA,NA,NA,NA,"각 장마다 학습하게 될 주요 내용을 삽입하여 학습목표를 설정할 수 있다. 각 장에서 배워야 할 학습목표에 맞추어 내용을 따라하기식으로 진행하여 쉽게 익힐 수 있으며. 예제 따라하기를 통해 익힌 내용을 직접 실...","https://image.yes24.com/goods/212127/L"
"파워포인트 2000","211718","https://www.yes24.com/product/goods/211718","오피스 활용","김선아 등저","삼성출판사","2001년 06월","9,500","8,550","10","8.0","회원리뷰(3건)",NA,NA,"신간, CD 1","HOW PC 컴퓨터북-01",NA,NA,NA,"절판",1,NA,NA,NA,NA,"파워포인트의 기본기부터 탄탄히 다지면서 실행활과 업무에 적용가능한 다양하고도 재미있는 예제를 따라하며 파워포인트의 전반적인 기능을 익힐 수 있도록 구성되었다. 하나하나 따라 하기 방식으로 구성되어 있어...","https://image.yes24.com/goods/211718/L"
"한글 Office xp","211364","https://www.yes24.com/product/goods/211364","오피스 활용","Office Tutor.com","정보문화사","2001년 06월","30,000","27,000","10",NA,NA,NA,NA,NA,"기초에서 활용까지",NA,NA,NA,"절판",4,NA,NA,NA,NA,"기초는 물론, 각 제품별 핵심 기능을 가장 적절히 설명하는 활용 기능들을 제시하여, 독자로 하여금 오피스 XP를 확실히 마스터할 수 있도록 구성하였다. 오피스의 다양한 예제를 통해 응용의 폭을 넓혔으며 본문내...","https://image.yes24.com/goods/211364/L"
"한글 97로 떠나는 테마여행","211014","https://www.yes24.com/product/goods/211014","오피스 활용","엄형수","시스인포(한국ATC협회)","2001년 06월","8,000","7,200","10",NA,NA,NA,NA,NA,"KBS미디어/인터넷교육방송강의교재 시리즈-02",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"초등학생을 위한 한글 97 입문서이다. 많은 그림을 삽입해 보기 편하고 이해하기 쉽게 구성하였다. 기초부터 확인까지 혼자서도 학습할 수 있도록 구성되었으며 테마별 여행을 떠나는 기분으로 학습할 수 있다.","https://image.yes24.com/goods/211014/L"
"이형배의 Access VBA+MSDE+ASP 활용","210116","https://www.yes24.com/product/goods/210116","오피스 활용","이형배","사이버출판사","2001년 06월","25,000","22,500","10",NA,NA,NA,NA,"CD1",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"Microsoft Access 2000, Office 2000 에 포함되어 있는 MSDE, 이 두 기반에서의 ASP의 활용등에 대해 기술한 프로그래밍 지침서이다. 기초부터 응용까지 많은 그림과 표를 이용하여 이해하기 쉽도록 구성되었으며 어...","https://image.yes24.com/goods/210116/L"
"엑셀 2000","209156","https://www.yes24.com/product/goods/209156","오피스 활용","T&T교육교재개발팀","영진닷컴","2001년 06월","9,000","8,100","10","9.0","회원리뷰(2건)",NA,NA,NA,"한권으로 딱",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"수식과 차트 작성 등 엑셀의 기본적인 핵심 기능과 더불어 데이터의 관리와 분석, 자동 매크로 기능과 같은 몇 가지 고급 기능까지 설명하고 있다. 각 기능에 대하여 단편적으로 설명하거나 요약하는데 그치지 않고 ...","https://image.yes24.com/goods/209156/L"
"엑셀 & 파워포인트 땅짚고 헤엄치기","205290","https://www.yes24.com/product/goods/205290","오피스 활용","한컴퓨터 교육연구회","교학사","2001년 06월","6,000","5,400","10","6.0","회원리뷰(1건)",NA,NA,NA,"컴퓨터 교재시리즈-06",NA,NA,NA,"품절",3,NA,NA,NA,NA,"엑셀과 파워포인트를 배울 수 있는 초보자용 입문서이다. 엑셀과 파워포인트에서 주로 많이 사용되는 기능만을 중점적으로 배울 수 있도록 구성되었으며 따라하기 방식으로 되어 있어 쉽고도 재미있게 엑셀과 파워포...","https://image.yes24.com/goods/205290/L"
"엑셀 2000","222742","https://www.yes24.com/product/goods/222742","오피스 활용","강민구","삼각형프레스","2001년 05월","8,500","7,650","10","7.0","회원리뷰(1건)",NA,NA,NA,"Ok-easy 강의록-01",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"학교에서 수업을 받는 방식으로 어떻게 하면 엑셀 2000을 잘 할 수 있는지의 방법을 제시해 준 책이다. 누구나 쉽게 가르치고, 쉽게 배울 수 있도록 학습목표-함께하기-혼자하기-학습요약-종합실습 의 전개방식으로 ...","https://image.yes24.com/goods/222742/L"
"파워포인트 2000","208786","https://www.yes24.com/product/goods/208786","오피스 활용","강민구 등저","삼각형프레스","2001년 05월","8,500","7,650","10","9.0","회원리뷰(1건)",NA,NA,NA,"Ok-easy 강의록-02",NA,NA,NA,"절판",2,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/208786/L"
"문제해결 한글 Excel 스프레드시트 Excel 97과 Excel 2000","205205","https://www.yes24.com/product/goods/205205","오피스 활용","Laurie Ann Ulrich 저 / 곽승주 편역","정보문화사","2001년 05월","15,000","13,500","10",NA,NA,NA,NA,NA,"Troubleshooting-04",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"문제 발생 가능한 주제별 문제 해결도를 십분 활용하여 쉽고 빠르게 문제의 원인을 진단하고 해결의 실마리를 구한다.","https://image.yes24.com/goods/205205/L"
"왕초보 Excel 2000 따라하기","205100","https://www.yes24.com/product/goods/205100","오피스 활용","김현기","구민사","2001년 05월","10,000","9,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,"제목처럼 엑셀의 왕초보를 위하여 쓰여진 초보자용 엑셀입문서이다. 장황한 메뉴나 이론적인 설명만 나열되지 않은, 진정으로 실제 업무에 사용할 수 있는 예제 중심의 엑셀 학습서이다.","https://image.yes24.com/goods/205100/L"
"한글 WORDIAN","201764","https://www.yes24.com/product/goods/201764","오피스 활용","임정목 등저","홍익미디어CNC","2001년 05월","6,000","5,400","10","6.0","회원리뷰(1건)",NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"사용자가 손쉽게 한글 워디안의 기능들을 배울 수 있도록 집필된 책으로 사용자 편의 위주로 기초적인 면에 중점을 두었으며, 중급사용자에게도 필요한 부분을 많이 수록하였다. 한글 워드프로세서는 남녀노소 할 것...","https://image.yes24.com/goods/201764/L"
"문제 해결 한글 Access 데이타베이스","201573","https://www.yes24.com/product/goods/201573","오피스 활용","Virginia Andersen 저 / 김동영 역","정보문화사","2001년 05월","15,000","13,500","10",NA,NA,NA,NA,NA,"Troubleshooting-06",NA,NA,NA,"절판",1,NA,NA,NA,NA,"현재 우리들에게 가장 많이 알려진 사무용 프로그램은 Ms Excel, Ms Word, 아래한글일 것이다. 그 중 데이터를 관리하는 프로그램으로 가장 많이 사용되는 것이 Ms Excel이다. Ms Excel은 분석 툴로서는 아주 좋은 ...","https://image.yes24.com/goods/201573/L"
"생각하는 액세스 2000","201000","https://www.yes24.com/product/goods/201000","오피스 활용","문미현","아카데미소프트","2001년 05월","8,000","7,200","10","9.0","회원리뷰(2건)",NA,NA,"CD1",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"아카데미소프트의 '생각하는' 시리즈로서 데이터베이스에 관한 개념에서부터 액세스를 이용한 데이터 관리의 고급기능에 이르기까지를 따라하기 방법으로 익혀나갈수 있게 구성된 교재이다.  각 장마다 ""정리합시다""...","https://image.yes24.com/goods/201000/L"
"한글워디안","200936","https://www.yes24.com/product/goods/200936","오피스 활용","김호문","교학사","2001년 05월","19,000","17,100","10",NA,NA,NA,NA,"별책부록","OK OK OK!-01",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"워디안은 한글 97의 다음버전이다. 기존과는 달리 인터페이스면에서 달라진 부분 때문에 기존 사용자들은 어렵게 느껴질 수도 있다. 이 책의 가장 큰 장점은 그렇게 생길 수 있는 문제들을 언제든지 해결받을 수 있...","https://image.yes24.com/goods/200936/L"
"MOUS 족보공개 Excel 2000","165435","https://www.yes24.com/product/goods/165435","오피스 활용","Rick Winter 저 / 편집국 역","YBM(와이비엠)","2001년 05월","13,500","12,150","10","8.3","회원리뷰(6건)",NA,NA,"CD 1",NA,NA,NA,NA,"품절",2,NA,NA,NA,NA,"Microsoft Office 소프트웨어의 활용능력 측정 시험인 MOUS 에 대비한 수험서로, 대부분의 Excel 참고서와는 달리 이 책은 철저히 시험위주로 구성하고 있다. 각 장에서는 텍스트에 집중하는 작업과 같은 여러개의 ...","https://image.yes24.com/goods/165435/L"
"MOUS 족보공개 Microsoft Word 2000","148220","https://www.yes24.com/product/goods/148220","오피스 활용","Mary Millhollon / 편집국 역","YBM(와이비엠)","2001년 05월","17,000","15,300","10","7.8","회원리뷰(5건)",NA,NA,"CD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"이 책은 MOUS Word 2000 테스트의 Core 레벨과 Expert레벨을 합격하기 위한 훌륭한 길잡이로서, 총 19장과 101과로 이루어져 있다. MOUS테스트에서 꼭 출제되는 필수적인 내용만을 엄선하여 실었고, 쉽고 상세한 설...","https://image.yes24.com/goods/148220/L"
"한글워디안","254669","https://www.yes24.com/product/goods/254669","오피스 활용","윤영근","세경멀티뱅크","2001년 04월","16,000","14,400","10",NA,NA,NA,NA,"CD1",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/254669/L"
"한글 97","224791","https://www.yes24.com/product/goods/224791","오피스 활용","강민구 저","삼각형프레스","2001년 04월","8,500","7,650","10",NA,NA,NA,NA,NA,"Ok-easy 강의록-01",NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/224791/L"
"스피드 실전테스트 EXCEL 2000 일반과정","204469","https://www.yes24.com/product/goods/204469","오피스 활용","하마노 히데코","YBM(와이비엠)","2001년 04월","15,000","13,500","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,"CD1","MOUS-02",NA,NA,NA,NA,1,NA,NA,NA,NA,"MOUS (Microsoft Office User Specilist)는 마이크로소프트사에서 치루는 워드, 엑셀, 파워포인트의 자격시험이다. 이 책은 그 중 엑셀 2000을 중점적으로 다루어 MOUS시험에 대비하도록 했다.","https://image.yes24.com/goods/204469/L"
"엑셀 2000","201072","https://www.yes24.com/product/goods/201072","오피스 활용","남경두, 윤주용 공저","삼양출판사","2001년 04월","15,000","13,500","10",NA,NA,NA,NA,"별책부록,CD2","동영상으로 함께 배우는-06",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"예제를 통해 엑셀 기본기를 확실히 다질수 있는 실무적인 구성으로 이루어진 초보 엑셀 사용자를 위한 가이드이다. 엑셀 2000의 설치 방법에서부터 시작과 종료, 화면 구성 방법, 하나의 워크시트를 이루는 셀, 엑셀...","https://image.yes24.com/goods/201072/L"
"파워포인트 2000 한번에 끝내기","199546","https://www.yes24.com/product/goods/199546","오피스 활용","권현숙.김현주 공저","삼양출판사","2001년 04월","15,000","13,500","10","7.0","회원리뷰(1건)",NA,NA,"CD2,별책부록",NA,NA,NA,NA,"품절",1,NA,NA,NA,NA,"'발표' 즉 프레젠테이션을 하는데 있어 파워포인트는 더 이상 말할 필요없이 많이 쓰이는 프로그램이다. 이 책은 초보자부터 쉽게 학습할 수 있도록 단계별 학습과  쉽고 상세한 따라하기 방식으로 구성되어 있다. ...","https://image.yes24.com/goods/199546/L"
"프레젠테이션 기획과 실전","199051","https://www.yes24.com/product/goods/199051","오피스 활용","시니치로 다케시마 저 / 한유미 편","영진닷컴","2001년 04월","13,000","11,700","10","7.3","회원리뷰(20건)",NA,NA,NA,NA,NA,NA,NA,"절판",36,NA,NA,NA,NA,"이 책은 단순한 파워포인트 2000 기능설명서가 아니다. 기획서를 작성하는 프레젠테이션 도구로서의 파워포인트 2000 프로그램 사용법과 좋은 기획서를 만드는 방법을 알려준다. 좋은 기획안을 가졌음에도 불구하고 ...","https://image.yes24.com/goods/199051/L"
"Professional ASP Data Access","196413","https://www.yes24.com/product/goods/196413","오피스 활용","Dino Esposito 등저 / 최현호 역","정보문화사","2001년 04월","40,000","36,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"액티브 서버 페이지는 지난 몇 년간 인터넷과 인트라넷 개발의 주요한 도구로 사용되어 왔다. 효과적인 웹 애플리케이션을 개발하는 데 꼭 필요한 과정 중 하나는 데이터의 처리이며, Professional ASP Data Access...","https://image.yes24.com/goods/196413/L"
"한글 97 땅짚고 헤엄치기","195668","https://www.yes24.com/product/goods/195668","오피스 활용","한컴퓨터교육연구회","교학사","2001년 04월","6,000","5,400","10",NA,NA,NA,NA,NA,"컴퓨터 교재시리즈-03",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"워드프로세서 기본 사용법을 배우고 보고서 작성하기, 기능 익히기 등 각종 응용 문서를 만드는 기법을 배운다.'땅짚고 헤엄치기 시리즈'는 컴퓨터를 올바르게 이해하고 또 쉽게 활용할 수 있도록 구성하였다. 이 책...","https://image.yes24.com/goods/195668/L"
"한글 오피스 2000 쉽게배우기","195645","https://www.yes24.com/product/goods/195645","오피스 활용","김용환","영진닷컴","2001년 04월","25,000","22,500","10","10.0","회원리뷰(1건)",NA,NA,"CD 1, 별책부록",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"오피스를 시작하고자 하는 이에게는 기본 이론과 실습을 통한 학습과 중급 사용자들에게는 유기적인 상호 프로그램 연동에 관련된 내용을 설명하고 있다. 무엇보다 놓칠 수 없는 인트라넷과 인터넷에 관련된 분야를 ...","https://image.yes24.com/goods/195645/L"
"생각하는 엑셀 2000","194560","https://www.yes24.com/product/goods/194560","오피스 활용","이현민 등저","아카데미소프트","2001년 04월","7,000","6,300","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"엑셀 2000의 기능과 사용방법을 다룬 입문서이다. 기본적인 메뉴 작동방법부터 데이터를 가지고 문서를 적용하는 방법등을 그림과 함께  상세히 설명하고 있다.","https://image.yes24.com/goods/194560/L"
"한글 97","235989","https://www.yes24.com/product/goods/235989","오피스 활용","오송석","아카데미소프트","2001년 03월","6,000","5,400","10","5.0","회원리뷰(1건)",NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/235989/L"
"이찬진의 쉬운 한글 97","194211","https://www.yes24.com/product/goods/194211","오피스 활용","이찬진 저","한컴프레스","2001년 03월","15,000","13,500","10","9.5","회원리뷰(2건)",NA,NA,"2001년CD 1,별책부록",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"한글을 사용할 때 꼭 알아두어야 할 여러 가지 기능과 숨은 기능, 초보자부터 전문가가 될 수 있는 다양한 방법을 상세하게 소개하고 있다. 한글을 개발한 저자가 한글을 처음 사용하는 독자들이 쉽게 배울 수 있는 ...","https://image.yes24.com/goods/194211/L"
"파워포인트 2000","194074","https://www.yes24.com/product/goods/194074","오피스 활용","박석원","삼양출판사","2001년 03월","6,000","5,400","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/194074/L"
"엑셀 VBA 파워 프로그래밍","193617","https://www.yes24.com/product/goods/193617","오피스 활용","박선희","아트넷","2001년 03월","14,000","12,600","10",NA,NA,NA,NA,"CD 1",NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,"VBA의 기초에서 부터 다양한 프로그램까지 설명하고 있다. 다양한 예제를 직접 작성해 보면서 실습하도록 구성하였고, 프로그램 언어를 몰라도 접근할 수 있도록 구성하였다. VBA는 Visual Basic 언어의 기능을 가지...","https://image.yes24.com/goods/193617/L"
"단 한권으로 마스터하는 Excel 2000","193352","https://www.yes24.com/product/goods/193352","오피스 활용","유호철 저","영진닷컴","2001년 03월","22,000","19,800","10","9.5","회원리뷰(2건)",NA,NA,"CD 1, 별책부록","할수있다! 특별판-01",NA,NA,NA,"절판",3,NA,NA,NA,NA,"엑셀을 처음으로 배우는 분을 위해 쉽게 따라할 수 있도록 구성하였으며 이해하기 쉬운 문제로 설명하였다. 실무에서 바로 활용하고 응용할 수 있는 여러 가지 양식을 제공하고, 중요한 섹션의 경우 연습문제를 통해...","https://image.yes24.com/goods/193352/L"
"파워포인트 2000","188175","https://www.yes24.com/product/goods/188175","오피스 활용","김종민","아카데미소프트","2001년 03월","7,000","6,300","10","6.0","회원리뷰(1건)",NA,NA,"디스켓","생각하는-02",NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/188175/L"
"한글 액세스 2000","222977","https://www.yes24.com/product/goods/222977","오피스 활용","김진수","이한출판사","2001년 02월","20,000","19,000","5","8.0","회원리뷰(1건)",NA,NA,"CD1",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"데이터베이스를 구축하는 것은 대기업뿐만 아니라 일반 PC 사용자도 꼭 필요한 작업이 되고 있는 요즈음, 액세스 2000은 데이터베이스에 대한 지식이 없는 초보자도 쉽게 데이터베이스에 접근할 수 있도록 해 준다....","https://image.yes24.com/goods/222977/L"
"엑셀 2000 함수","197599","https://www.yes24.com/product/goods/197599","오피스 활용","Blattner Patrick 저 / 최용석,  오행목 공역","세경멀티뱅크","2001년 02월","18,000","16,200","10",NA,NA,NA,NA,"CD",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/197599/L"
"컴퓨터 사무처리를 위한 엑셀 2000","196606","https://www.yes24.com/product/goods/196606","오피스 활용","김대식 등저","21세기사","2001년 02월","13,000","13,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"기본적으로 엑셀를 다를수 있는 독자가 고급 엑셀활용을 위하여 많은 기능들을 학습할 수 있도록 자세한 설명과 풍부한 예제를 수록하였다. 함수분야는 풍부한 예제를 통하여 함수 사용법을 숙지할수 있도록 편집하...","https://image.yes24.com/goods/196606/L"
"한글 97","195675","https://www.yes24.com/product/goods/195675","오피스 활용","인터넷교재연구소","인터넷","2001년 02월","9,000","8,100","10",NA,NA,NA,NA,NA,"Hi-Five-10",NA,NA,NA,"품절",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/195675/L"
"엑셀 2000","194066","https://www.yes24.com/product/goods/194066","오피스 활용","송문현 등저","형설출판사","2001년 02월","23,000","23,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/194066/L"
"한글 엑셀 97 쟁이","191992","https://www.yes24.com/product/goods/191992","오피스 활용","배기창","아신","2001년 02월","6,000","5,400","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/191992/L"
"엑셀 2000 쉽게 따라하기","191930","https://www.yes24.com/product/goods/191930","오피스 활용","오항록 등저","기전연구사","2001년 02월","15,000","13,500","10",NA,NA,NA,NA,"디스켓 1",NA,NA,NA,NA,"품절",NA,NA,NA,NA,NA,"엑셀 2000을 처음 접하는 사람들을 대상으로 제작되었다. 초반엔 엑셀을 눈에 익히고, 기본적인 용어와 명령어에 대해다뤘다. 마지막으로는 다양한 종합예제를 다루어 엑셀을 실무에서 직접 활용하는데 응용이되도록...","https://image.yes24.com/goods/191930/L"
"한글 워디안","186960","https://www.yes24.com/product/goods/186960","오피스 활용","김진섭","크라운출판사","2001년 02월","18,000","16,200","10","9.5","회원리뷰(2건)",NA,NA,"CD 1","따라하면서 배우기-01",NA,NA,NA,"품절",NA,NA,NA,NA,NA,"한글의 편리한 기능들을 활용하여 생활에 필요한 문서를 직접 만들어 보도록 하였다. 문서를 만드는 과정을 설명하기 전에, 한글을 효과적으로 활용할 수 있도록 한글의 기능 순으로 장을 구별하였다. 그리고 생활에...","https://image.yes24.com/goods/186960/L"
"한손에 잡히는 한글 워디안","186827","https://www.yes24.com/product/goods/186827","오피스 활용","이영희 저","혜지원","2001년 02월","10,000","9,000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"한글워디안은 기존의 한글 사용자들에서부터 새롭게 워드프로세서 프로그램을 배우려는 초보자들도 아주 쉽게 배울 수 있도록 개발되었기 때문에 누구라도 조금만 노력하면 원하는 문서를 만들 수 있는 프로그램이다...","https://image.yes24.com/goods/186827/L"
"아주 특별한 보고서 만들기","186799","https://www.yes24.com/product/goods/186799","오피스 활용","강지욱 등저","베스트북","2001년 02월","12,000","10,800","10","5.0","회원리뷰(1건)",NA,NA,"CD 1",NA,NA,NA,NA,"절판",1,NA,NA,NA,NA,"리포트나 논문 등을 처음 대하는 대학 새내기는 물론이고, 리포트 제출 시즌 때마다 어떻게 할지 몰라 당황하는 고학년과 보고서 제출이 많은 일반 직장인을 대상으로 꾸며져 있다. 인터넷 시대에 발맞추어 리포트 ...","https://image.yes24.com/goods/186799/L"
"엑셀 2000 VBA","3931625","https://www.yes24.com/product/goods/3931625","오피스 활용","장미희 저","정일","2001년 02월","13,000","11,700","10",NA,NA,"2일 이내 (5/13, 화) 출고예정",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/3931625/L"
"한글 워디안","355536","https://www.yes24.com/product/goods/355536","오피스 활용","권준하 저","21세기사","2001년 02월","12,000","12,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/355536/L"
"한글 97","240153","https://www.yes24.com/product/goods/240153","오피스 활용","류정선","길벗","2001년 01월","13,800","12,420","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"절판",2,NA,NA,NA,NA,NA,"https://image.yes24.com/goods/240153/L"
"왕초보! 한글 파워포인트 2000","203372","https://www.yes24.com/product/goods/203372","오피스 활용","홍성일","세운","2001년 01월","5,000","4,500","10",NA,NA,NA,NA,NA,"어린이 컴퓨터 학습 시리즈-06",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"프레젠테이션용으로 가장 많이 사용되고 있는 파워포인트 2000의 입문서이다. 초보자를 대상으로 하며 자주사용되고 중요한 기능만을 모아서 쉽게 설명하고 있다.","https://image.yes24.com/goods/203372/L"
"파워 포인트 2000","183220","https://www.yes24.com/product/goods/183220","오피스 활용","김경재","사이버출판사","2001년 01월","12,000","10,800","10",NA,NA,NA,NA,NA,"쉽게 알고 배우는-01",NA,NA,NA,"절판",NA,NA,NA,NA,NA,"파워 포인트 2000을 초보에서 중급자까지 볼 수 있도록 기술하고 있는 파워 포인트 2000 입문서이자 활용서이다. 초보자들이 알기쉽도록 파워포인트의 개념을 시작으로 파워포인트의 다양한 기능들을 알기 쉽게 이해...","https://image.yes24.com/goods/183220/L"
"한글 워디안","182044","https://www.yes24.com/product/goods/182044","오피스 활용","윤신례 저","홍익미디어CNC","2001년 01월","16,800","15,120","10",NA,NA,NA,NA,"CD 1",NA,NA,NA,NA,"절판",NA,NA,NA,NA,NA,"따라하기 기능을 위주로 한글 워디안을 설명하고 있는 워디안 입문서이다. 프로그램의 메뉴에 딸느 기능을 메뉴얼식으로 설명하지 않고, 여러 곳에서 접하게 되는 문서를 직접 만들어보면서 여러 가지 기능을 자연스...","https://image.yes24.com/goods/182044/L"
